"";"Bill_shock";"Online_account";"Opt_In_Mail";"Opt_In_Post";"Opt_In_Tel";"MA_Grundversorger";"MA_Erweitert";"MA_Restlich";"Recovered";"Continuous_relationship";"Age";"Consumption";"Annual_account";"DBII";"Minimum_contract_term";"Customer_since_interval";"Contract_start_date_interval";"Longitude";"Latitude";"Inhabitants";"Cluster"
"1";0;0;0;1;0;1;0;0;0;0;61;3159;181,32;14,0444293255683;24;151;37;48,0056;8,47567;5025;"8"
"2";0;0;0;1;0;0;0;1;0;0;78;2858;143,88;14,2227066248999;24;160;13;48,0543;8,4237;17568;"1"
"3";0;0;0;1;0;1;0;0;0;0;83;2657;139,38;12,5687396392276;24;151;37;48,1381;8,50761;5825;"8"
"4";0;0;0;1;0;1;0;0;0;0;38;2386;162,13;11,7731804825462;24;160;13;48,0204;8,29805;3904;"8"
"5";1;0;1;1;1;1;0;0;0;0;69;4661;292,81;13,8620188845896;24;154;13;47,8193;8,67623;4577;"0"
"6";0;0;0;1;0;0;0;1;0;0;65;2339;114,16;13,7719133618844;12;160;30;48,0543;8,4237;17568;"1"
"7";0;0;0;1;0;0;0;1;0;0;45;1765;72,45;10,5183340909091;12;160;13;48,1917;8,34549;3632;"1"
"8";0;0;0;1;0;1;0;0;0;0;66;2548;-34,76;13,0706981860196;12;159;13;47,8233;8,8224;3631;"8"
"9";0;0;0;1;0;1;0;0;0;0;61;7328;59,73;8,37295333333334;24;155;24;47,907;8,65239;5991;"0"
"10";0;0;0;1;0;1;0;0;0;0;50;2907;1033,24;13,2257048979543;12;158;13;48,1533;8,42231;5895;"0"
"11";1;0;1;1;0;0;0;1;0;0;70;2368;269,01;12,7132511442786;24;151;13;48,0543;8,4237;17568;"1"
"12";0;0;0;1;0;0;0;1;0;0;77;2766;153;13,5843528810046;24;139;0;48,0543;8,4237;17568;"1"
"13";0;0;0;1;1;1;0;0;0;0;65;4135;132,16;13,8678266085513;24;158;13;48,095;8,55263;3581;"3"
"14";0;0;0;1;0;1;0;0;0;0;72;4854;104,95;14,0394522606868;12;158;13;48,095;8,55263;3581;"8"
"15";0;0;0;1;0;0;1;0;0;0;84;4134;161,3;12,7545304406428;12;152;13;47,9376;8,19061;11538;"6"
"16";0;0;0;1;1;1;0;0;0;0;86;3071;135,51;12,7619559748379;12;151;13;48,1381;8,50761;5825;"3"
"17";0;0;0;1;0;1;0;0;0;0;76;2900;680,96;13,2835197082557;24;159;37;47,8233;8,8224;3631;"0"
"18";0;0;0;1;1;1;0;0;0;0;78;2911;33,44;13,3153944782224;24;158;13;47,8851;8,35481;7590;"3"
"19";0;0;0;1;0;1;0;0;0;0;45;3521;100,27;13,9330768761639;12;158;37;48,095;8,55263;3581;"8"
"20";1;0;0;1;0;1;0;0;0;0;40;1501;77,93;8,67310222317351;12;159;37;47,9319;8,87866;4507;"0"
"21";0;0;0;1;0;1;0;0;0;0;78;2378;130,69;11,4336804235079;24;155;26;47,907;8,65239;5991;"8"
"22";0;0;0;1;0;0;0;1;0;0;61;3111;46,36;13,6129940689468;24;148;0;48,1917;8,34549;3632;"1"
"23";0;0;0;1;0;1;0;0;0;0;86;3440;185;13,7227182698828;12;153;37;47,9746;8,26322;2129;"8"
"24";1;0;0;1;0;0;0;1;0;0;85;2990;347,53;13,2671066452769;24;160;30;48,1917;8,34549;3632;"1"
"25";0;0;0;1;0;1;0;0;0;0;76;2516;27,72;12,69114317085;12;154;22;47,9393;8,72714;5581;"8"
"26";0;0;0;1;0;1;0;0;0;0;93;3247;156,42;13,2195759718472;12;151;13;48,1381;8,50761;5825;"8"
"27";0;0;0;1;0;1;0;0;0;0;83;3120;159,67;12,8892679865912;12;157;13;47,9319;8,87866;4507;"8"
"28";0;0;0;1;0;1;0;0;0;0;61;1807;313,88;10,1627753942398;24;154;36;47,9598;8,50041;21340;"0"
"29";0;0;0;1;0;1;0;0;0;0;73;3305;97,57;13,3706434042809;12;158;13;48,095;8,55263;3581;"8"
"30";1;0;0;1;0;1;0;0;0;0;60;3357;257,36;12,7194081872012;24;151;13;48,0056;8,47567;5025;"8"
"31";0;0;0;1;0;1;0;0;0;0;71;3615;113,7;14,1790041666667;12;155;37;47,907;8,65239;5991;"8"
"32";0;0;0;1;0;0;1;0;0;0;86;3308;138,67;13,5568670052456;12;152;37;47,9376;8,19061;11538;"6"
"33";1;0;0;1;0;1;0;0;0;0;53;2683;200,33;12,6454979336767;24;160;13;48,0204;8,29805;3904;"8"
"34";0;0;0;1;0;1;0;0;0;0;69;2759;121,6;12,8689110216573;24;158;13;48,095;8,55263;3581;"8"
"35";1;0;0;1;0;1;0;0;0;0;78;3144;387,35;13,9986870028867;24;159;13;47,8233;8,8224;3631;"8"
"36";0;0;0;1;0;0;0;1;0;0;77;2837;119,85;13,3295225623269;12;160;13;48,0543;8,4237;17568;"1"
"37";0;0;0;1;0;1;0;0;0;0;62;3155;-5,53;12,9796668418142;12;158;13;48,1533;8,42231;5895;"8"
"38";0;0;0;1;0;1;0;0;0;0;46;4273;62,68;11,7217928236225;12;159;22;47,7811;8,7633;8186;"8"
"39";0;0;0;1;0;0;0;1;0;0;75;2775;103,38;12,9154585387903;24;160;13;48,1917;8,34549;3632;"1"
"40";0;0;0;1;0;1;0;0;0;0;69;4001;385,48;13,8696242530049;24;151;13;48,1533;8,42231;5895;"8"
"41";0;0;1;1;0;1;0;0;0;0;73;3067;106,56;12,7511834191177;12;156;13;47,8961;8,50809;7436;"0"
"42";0;0;0;1;0;1;0;0;0;0;46;3140;190,13;12,9412840142371;12;160;13;48,1381;8,50761;5825;"8"
"43";0;0;0;1;0;0;0;1;0;0;63;2750;168,73;12,9723112095716;12;151;13;48,0543;8,4237;17568;"1"
"44";1;0;0;1;0;1;0;0;0;0;73;2621;318,01;14,0581929545455;24;159;13;47,8233;8,8224;3631;"8"
"45";0;0;0;1;0;0;0;1;0;0;57;2921;79,05;12,9698129131629;24;160;13;48,1917;8,34549;3632;"1"
"46";1;0;0;1;0;1;0;0;0;0;69;3185;224,97;14,1195494598766;24;159;13;47,9319;8,87866;4507;"8"
"47";0;0;0;1;0;1;0;0;0;0;75;4301;260;13,8316562478232;24;159;13;47,8233;8,8224;3631;"8"
"48";0;0;0;1;0;1;0;0;0;0;82;2998;90,14;12,5710065070922;12;154;37;47,9393;8,72714;5581;"8"
"49";1;0;0;1;0;1;0;0;0;0;47;1977;265,87;9,91318710422579;12;156;37;47,8961;8,50809;7436;"0"
"50";0;0;0;1;0;0;0;1;0;0;55;2559;65,85;13,3005530707763;24;160;37;48,0543;8,4237;17568;"1"
"51";0;0;0;1;0;1;0;0;0;0;89;1820;-16,4;9,50402575757575;12;154;37;47,9598;8,50041;21340;"0"
"52";1;0;0;1;0;1;0;0;0;0;92;5255;195,66;14,1040829024656;12;158;13;48,1533;8,42231;5895;"0"
"53";0;0;0;1;0;1;0;0;0;0;60;4090;21,31;13,0610340032388;12;158;13;48,1533;8,42231;5895;"8"
"54";0;0;0;1;0;1;0;0;0;0;75;2328;61,75;11,2918924209948;24;152;26;47,8851;8,35481;7590;"8"
"55";1;0;0;1;0;1;0;0;0;0;61;2095;397,3;10,2200361235119;12;159;37;47,9319;8,87866;4507;"0"
"56";0;0;0;1;0;0;0;1;0;0;85;2683;153,42;12,644627808215;24;160;13;48,1917;8,34549;3632;"1"
"57";1;0;0;1;0;1;0;0;0;0;83;3221;338,32;13,152675530303;12;151;13;48,0056;8,47567;5025;"8"
"58";0;0;0;1;0;1;0;0;0;0;79;3184;30,8;14,0330875059609;12;158;13;48,095;8,55263;3581;"8"
"59";0;0;0;1;0;1;0;0;0;0;81;2813;79,64;12,2066542339833;12;154;26;47,9598;8,50041;21340;"8"
"60";0;0;0;1;0;1;0;0;0;0;64;5066;102,58;14,2299827660239;12;154;13;47,9598;8,50041;21340;"8"
"61";0;0;0;1;0;1;0;0;0;0;76;3613;26,93;12,7184419475844;24;158;13;47,998;8,59023;12315;"8"
"62";1;0;0;1;0;1;0;0;0;0;79;3623;275,62;12,7419427195805;24;159;13;47,7811;8,7633;8186;"8"
"63";0;0;0;1;0;1;0;0;0;0;74;3592;-10,64;14,1184280009441;12;154;37;47,9598;8,50041;21340;"8"
"64";1;0;0;1;0;0;0;1;0;0;54;2654;210,97;13,7043051469606;24;151;13;48,0543;8,4237;17568;"1"
"65";0;0;0;1;0;1;0;0;0;0;77;2551;-235,69;11,5138056018518;12;153;26;51,8221;8,16402;29037;"0"
"66";0;0;0;1;0;1;0;0;0;0;77;1643;97,93;9,59055910443539;24;153;37;47,894;8,0779;2543;"8"
"67";0;0;0;1;0;0;0;1;0;0;64;3698;83,3;13,7332793918819;24;148;0;48,1917;8,34549;3632;"1"
"68";0;0;0;1;0;1;0;0;0;0;57;3003;183,98;12,5852596316166;12;160;13;47,9598;8,50041;21340;"8"
"69";0;0;0;1;0;1;0;0;0;0;80;8963;93,25;9,71644991532046;24;154;25;47,9598;8,50041;21340;"0"
"70";0;0;0;1;0;0;1;0;0;0;46;3248;-48,6;13,3939343209877;12;153;13;47,9376;8,19061;11538;"6"
"71";0;0;0;1;0;1;0;0;0;0;76;3604;80,97;14,1489263055124;12;153;37;47,8687;8,19993;4872;"8"
"72";0;0;0;1;0;1;0;0;0;0;74;3200;135,94;14,1648759127841;24;158;13;48,095;8,55263;3581;"8"
"73";0;0;0;1;0;1;0;0;0;0;63;2893;325,73;13,2628723421372;24;153;37;47,8687;8,19993;4872;"8"
"74";0;0;0;1;0;1;0;0;0;0;47;3058;55,59;12,72771667485;12;155;13;47,9598;8,50041;21340;"8"
"75";0;0;0;1;0;1;0;0;0;0;48;1716;113,49;9,80540447040499;24;155;37;47,907;8,65239;5991;"8"
"76";0;0;0;1;0;1;0;0;0;0;76;7066;125,31;8,6675937900641;24;158;25;47,998;8,59023;12315;"0"
"77";0;0;0;1;0;1;0;0;0;0;80;1789;124,43;9,42111615663322;12;156;37;47,8961;8,50809;7436;"8"
"78";1;0;0;1;0;1;0;0;0;0;78;1736;151,75;9,86433163814181;24;159;13;47,8233;8,8224;3631;"0"
"79";0;0;0;1;0;0;0;1;0;0;67;3106;-34,94;12,700005549712;24;151;13;48,0543;8,4237;17568;"1"
"80";0;0;0;1;0;1;0;0;0;0;61;1796;69,94;8,71769538726334;24;158;13;48,1533;8,42231;5895;"8"
"81";0;0;0;1;0;1;0;0;0;0;63;3329;184,12;13,4339418939394;12;160;13;48,0056;8,47567;5025;"8"
"82";0;0;0;1;0;1;0;0;0;0;69;2899;156,75;14,2154188971973;12;159;13;47,8233;8,8224;3631;"8"
"83";0;0;0;1;0;1;0;0;0;0;88;3757;195,86;14,4129538448935;12;151;13;48,0056;8,47567;5025;"8"
"84";0;0;0;1;0;1;0;0;0;0;71;4125;118,62;13,8459486426687;24;159;13;47,8233;8,8224;3631;"8"
"85";0;0;0;1;0;1;0;0;0;0;72;3905;113,34;13,1782146857923;12;143;0;47,8961;8,50809;7436;"8"
"86";0;0;0;1;0;1;0;0;0;0;51;3647;88,67;12,793971542587;24;159;13;47,8233;8,8224;3631;"8"
"87";0;0;0;1;0;1;0;0;0;0;81;1753;108,06;9,32782966850266;12;160;37;48,0056;8,47567;5025;"8"
"88";0;0;0;1;0;0;0;1;0;0;81;2808;140,32;14,0681189993972;24;160;13;48,0543;8,4237;17568;"1"
"89";0;0;0;1;1;1;0;0;0;0;53;4128;230,6;13,8528464488808;24;160;13;47,9598;8,50041;21340;"3"
"90";0;0;0;1;0;0;1;0;0;0;77;3100;-179,7;12,9922614553786;12;152;37;47,9376;8,19061;11538;"6"
"91";0;0;0;1;0;1;0;0;0;0;85;3133;128,25;13,9672731750561;24;158;37;48,095;8,55263;3581;"8"
"92";1;0;0;1;0;0;0;1;0;0;81;3199;241,67;14,3391566511772;12;160;13;48,0543;8,4237;17568;"1"
"93";0;0;0;1;0;1;0;0;0;0;38;2353;109,35;11,6753770491388;24;141;0;47,9746;8,26322;2129;"8"
"94";0;0;0;1;0;1;0;0;0;0;70;2883;128,55;13,232875559385;24;160;13;47,9598;8,50041;21340;"8"
"95";1;0;0;1;0;0;0;1;0;0;44;2183;172,75;12,1428483783166;24;151;13;48,0543;8,4237;17568;"1"
"96";1;0;0;1;0;1;0;0;0;0;59;2860;189,53;13,1660050387597;24;160;13;48,0204;8,29805;3904;"8"
"97";1;0;0;1;0;1;0;0;0;0;74;2046;485,78;10,7747723715125;24;154;37;47,9393;8,72714;5581;"0"
"98";1;0;0;1;0;1;0;0;0;0;49;2841;195,37;13,1101917214112;24;160;13;48,0204;8,29805;3904;"8"
"99";1;0;0;1;0;0;1;0;0;0;92;3550;359,09;14,212345225585;12;152;13;47,9376;8,19061;11538;"0"
"100";1;0;0;1;0;1;0;0;0;0;52;11972;3319,01;9,82756040965687;12;154;36;47,9598;8,50041;21340;"0"
"101";0;0;0;1;0;1;0;0;0;0;62;4572;71,55;13,8976566666667;12;155;23;47,9598;8,50041;21340;"8"
"102";0;0;0;1;0;1;0;0;0;0;74;2380;101,39;11,1623798986487;12;159;17;47,9319;8,87866;4507;"8"
"103";0;0;0;1;0;1;0;0;0;0;79;2851;134,84;13,1383829867959;24;159;13;47,8233;8,8224;3631;"8"
"104";0;0;0;1;0;0;0;1;0;0;59;2844;63,97;14,1782036479722;24;160;37;48,0543;8,4237;17568;"1"
"105";0;0;0;1;0;0;0;1;0;0;84;2900;182,05;14,3528180458928;24;160;37;48,0543;8,4237;17568;"1"
"106";0;1;0;1;0;1;0;0;0;0;52;3366;21,31;13,6711709327217;12;156;26;47,9598;8,50041;21340;"2"
"107";0;0;0;1;0;0;0;1;0;0;76;2715;37,88;13,7803205939557;24;160;13;48,0543;8,4237;17568;"1"
"108";1;0;0;1;0;0;0;1;0;0;61;1718;152,38;9,30935253451676;12;160;13;48,1917;8,34549;3632;"1"
"109";0;0;0;1;0;1;0;0;0;0;70;4472;157,4;14,4001324861879;12;159;22;47,9393;8,72714;5581;"8"
"110";0;0;0;1;0;1;0;0;0;0;54;6528;327,5;8,36627908231692;24;151;18;48,0056;8,47567;5025;"0"
"111";0;0;0;1;0;1;0;0;0;0;46;3182;120,17;14,2433710331445;24;155;13;47,8961;8,50809;7436;"8"
"112";0;0;0;1;0;0;0;1;0;0;39;2566;29,9;12,3014626923077;24;160;13;48,1917;8,34549;3632;"1"
"113";0;0;0;1;0;1;0;0;0;0;86;2719;140,86;12,7518707738759;24;160;13;48,0056;8,47567;5025;"8"
"114";0;0;0;1;0;1;0;0;0;0;87;2735;90,28;12,5424597550104;24;151;30;48,1381;8,50761;5825;"8"
"115";0;0;0;1;0;1;0;0;0;0;59;2642;291,53;11,7548586363636;12;151;26;48,0056;8,47567;5025;"8"
"116";0;0;0;1;0;1;0;0;0;0;92;4673;166,91;13,4946538698887;12;156;13;47,9319;8,40093;5923;"8"
"117";0;0;0;1;1;1;0;0;0;0;78;3190;119,78;13,0714754287245;12;156;13;47,9598;8,50041;21340;"3"
"118";0;0;0;1;0;1;0;0;0;0;80;3447;243,21;13,7417662111612;12;159;13;47,8233;8,8224;3631;"8"
"119";1;0;0;1;0;1;0;0;0;0;54;3937;368,44;13,2270351482498;12;151;13;48,1533;8,42231;5895;"8"
"120";0;0;0;1;0;1;0;0;0;0;77;2927;148,11;13,2573367176005;24;159;13;47,8233;8,8224;3631;"8"
"121";0;0;0;1;0;1;0;0;0;0;53;1675;210,72;9,12647574235152;12;160;37;48,0204;8,29805;3904;"8"
"122";0;0;0;1;0;1;0;0;0;0;68;5364;551,2;13,5789406710178;12;146;0;48,095;8,55263;3581;"0"
"123";0;0;0;1;0;1;0;0;0;0;80;3048;258,44;13,7180519995584;24;154;37;47,9393;8,72714;5581;"8"
"124";1;0;0;1;0;1;0;0;0;0;90;2789;211,66;12,9563644458837;24;152;13;47,9746;8,26322;2129;"8"
"125";0;0;0;1;0;1;0;0;0;0;50;3607;76,42;14,1575917485673;12;156;37;47,9598;8,50041;21340;"8"
"126";0;0;0;1;0;1;0;0;0;0;57;1803;160,6;9,45901995755139;12;159;37;47,907;8,65239;5991;"8"
"127";0;0;0;1;0;1;0;0;0;0;63;1704;377,26;9,84078165280089;24;158;13;48,095;8,55263;3581;"8"
"128";0;0;0;1;0;1;0;0;0;0;65;1839;111,34;10,1659437618084;24;158;13;48,095;8,55263;3581;"8"
"129";1;0;0;1;0;1;0;0;0;0;65;1727;143,41;9,83715536324786;24;154;13;47,8193;8,67623;4577;"8"
"130";0;0;0;1;0;0;0;1;0;0;78;2776;174,64;13,9686727853881;24;151;37;48,0543;8,4237;17568;"1"
"131";0;0;0;1;0;1;0;0;0;0;86;1677;87,01;9,47480817982456;24;153;31;47,8687;8,19993;4872;"8"
"132";0;0;0;1;0;1;0;0;0;0;45;3558;216,24;14,0307163733906;12;159;13;47,8233;8,8224;3631;"8"
"133";0;0;0;1;0;1;0;0;0;0;81;3742;174,4;14,3757623157358;12;153;13;47,8687;8,19993;4872;"8"
"134";0;0;0;1;0;1;0;0;0;0;61;1847;65,88;10,1891814691145;24;159;13;47,9393;8,72714;5581;"8"
"135";1;0;0;1;0;1;0;0;0;0;80;1817;145,32;9,49531311992474;12;151;13;48,0056;8,47567;5025;"0"
"136";0;0;0;1;0;1;0;0;0;0;48;3033;163,19;13,6731265018128;24;159;13;47,8233;8,8224;3631;"8"
"137";0;0;0;1;0;1;0;0;0;0;76;3086;41,79;12,7990064257386;12;156;13;47,9598;8,50041;21340;"8"
"138";1;0;0;1;0;1;0;0;0;0;48;4939;318,77;13,9904701352427;12;151;13;48,1533;8,42231;5895;"0"
"139";1;0;0;1;0;1;0;0;0;0;38;3096;283,17;12,8271357575758;12;152;13;47,9746;8,26322;2129;"8"
"140";0;0;0;1;0;0;0;1;0;0;75;2230;189,48;12,2883252984265;24;160;37;48,0543;8,4237;17568;"1"
"141";1;0;0;1;0;0;0;1;0;0;72;1683;145,07;9,14699495465916;12;160;37;48,1917;8,34549;3632;"1"
"142";0;0;0;1;0;1;0;0;0;0;53;2694;97,37;12,7404153508772;24;153;31;47,9746;8,26322;2129;"8"
"143";0;0;0;1;0;1;0;0;0;0;66;3040;1,29;13,0384114502894;12;158;30;47,998;8,59023;12315;"8"
"144";0;0;0;1;0;0;0;1;0;0;78;2942;182,1;13,4054523573574;24;160;13;48,1917;8,34549;3632;"1"
"145";0;0;1;1;0;1;0;0;0;0;67;3979;124,28;13,2462264995002;24;153;13;47,894;8,0779;2543;"5"
"146";0;0;0;1;0;0;0;1;0;0;53;2714;79,79;13,778877069938;24;160;13;48,0543;8,4237;17568;"1"
"147";1;1;0;1;0;1;0;0;0;0;37;2966;218,01;12,4874279808287;12;156;37;47,5864;8,0247;6765;"2"
"148";0;0;0;1;0;0;0;1;0;0;53;3249;143,75;14,3427049575514;12;151;37;48,0543;8,4237;17568;"1"
"149";0;0;0;1;0;1;0;0;0;0;74;3169;46,53;13,0175288503086;12;154;13;47,9598;8,50041;21340;"8"
"150";0;0;0;1;0;1;0;0;0;0;83;1718;67,93;8,5460768560606;24;160;13;48,0204;8,29805;3904;"0"
"151";0;0;0;1;0;1;0;0;0;0;49;2628;395,29;11,6078851558753;12;154;37;47,9393;8,72714;5581;"8"
"152";0;0;0;1;0;0;1;0;0;0;77;3530;-48,66;14,1590395972408;12;152;37;47,9376;8,19061;11538;"6"
"153";1;0;0;1;0;1;0;0;0;0;62;3014;454,45;12,6115019287312;12;158;13;47,998;8,59023;12315;"8"
"154";1;0;0;1;0;0;0;1;0;0;80;1915;136,09;11,3189668135095;24;160;13;48,0543;8,4237;17568;"1"
"155";0;0;0;1;0;1;0;0;0;0;50;1821;96,34;9,50602798281505;12;159;37;47,8233;8,8224;3631;"0"
"156";0;0;0;1;0;1;0;0;0;0;73;2718;124,33;9,69580733745808;12;159;26;47,8233;8,8224;3631;"8"
"157";0;0;0;1;0;0;0;1;0;0;61;1883;30,44;10,5918163738739;12;160;37;48,0543;8,4237;17568;"1"
"158";1;0;0;1;0;1;0;0;0;0;81;2342;285,46;11,6434588242894;24;151;37;48,0056;8,47567;5025;"0"
"159";0;0;0;1;0;1;0;0;0;0;75;1849;199,34;9,74619470303163;24;158;13;48,095;8,55263;3581;"8"
"160";0;0;0;1;0;1;0;0;0;0;57;3690;157,27;14,37281917383;12;154;37;47,9598;8,50041;21340;"8"
"161";0;0;0;1;0;1;0;0;0;0;70;1829;78,03;10,1383035434292;24;158;13;47,814;8,32346;6774;"8"
"162";0;0;0;1;0;1;0;0;0;0;52;3428;695,8;13,6914042407199;12;158;37;47,6246;8,12394;7240;"8"
"163";0;0;0;1;0;0;0;1;0;0;44;2786;189,12;13,9993652607076;24;160;13;48,0543;8,4237;17568;"1"
"164";0;0;0;1;0;1;0;0;0;0;50;3686;300,78;14,3636834848485;12;160;37;48,0204;8,29805;3904;"8"
"165";1;0;1;1;0;1;0;0;0;0;69;2785;191,95;12,9441122393894;24;151;13;48,0056;8,47567;5025;"0"
"166";1;0;0;1;0;1;0;0;0;0;67;3012;204,56;12,6078706116208;12;159;13;47,7811;8,7633;8186;"8"
"167";1;0;0;1;0;0;0;1;0;0;59;1687;78,9;9,15658709641256;12;160;13;48,1917;8,34549;3632;"1"
"168";1;0;0;1;1;1;0;0;0;0;88;2519;477,88;11,32371300447;12;159;13;47,8193;8,67623;4577;"0"
"169";0;0;0;1;0;1;0;0;0;0;51;2827;229,2;12,9684953250346;24;153;28;47,8687;8,19993;4872;"8"
"170";1;0;0;1;0;1;0;0;0;0;73;1676;546,83;9,68759911411411;24;159;13;47,8886;8,91306;3660;"0"
"171";0;0;0;1;0;1;0;0;0;0;46;2930;187,55;13,3714856060606;24;159;13;47,8233;8,8224;3631;"8"
"172";0;0;0;1;0;1;0;0;0;0;83;3226;103,82;13,1645667144619;12;158;37;48,095;8,55263;3581;"8"
"173";1;0;0;1;0;0;0;1;0;0;67;993;231,35;8,55274993886744;12;139;0;48,0543;8,4237;17568;"1"
"174";0;0;0;1;0;1;0;0;0;0;85;1752;58,8;9,90941523809524;24;154;37;47,9598;8,50041;21340;"0"
"175";1;0;0;1;0;1;0;0;0;0;78;3293;229,39;13,3407345236787;12;153;13;47,894;8,0779;2543;"8"
"176";0;0;0;1;0;0;0;1;0;0;80;3975;124,34;8,70430918103073;24;160;13;48,0543;8,4237;17568;"1"
"177";0;0;0;1;1;1;0;0;0;0;77;3604;162,16;14,1494754291417;12;154;13;47,9598;8,50041;21340;"3"
"178";0;0;0;1;0;1;0;0;0;0;63;3644;180,7;14,1230933753101;12;158;13;48,095;8,55263;3581;"8"
"179";0;0;0;1;0;1;0;0;0;0;90;2681;136,63;12,6394895940171;24;159;37;47,8233;8,8224;3631;"8"
"180";0;0;0;1;0;1;0;0;0;0;87;3173;-47,84;13,026853414227;12;159;13;47,9393;8,72714;5581;"8"
"181";0;0;0;1;0;0;0;1;0;0;77;2821;170,58;13,0511326626016;24;160;13;48,1917;8,34549;3632;"1"
"182";1;0;0;1;0;0;0;1;0;0;58;2991;210,21;13,550366674329;24;160;13;48,1917;8,34549;3632;"1"
"183";1;0;0;1;0;0;0;1;0;0;58;2669;245,98;13,6406261713798;24;160;13;48,0543;8,4237;17568;"1"
"184";0;0;0;1;0;1;0;0;0;0;91;3360;578,12;13,5142825764597;12;153;13;47,9746;8,26322;2129;"8"
"185";0;0;0;1;0;1;0;0;0;0;77;7344;105,75;8,82150028713793;24;151;25;48,0056;8,47567;5025;"0"
"186";1;0;0;1;0;1;0;0;0;0;75;2688;278,08;14,0307541580756;24;151;13;48,0056;8,47567;5025;"8"
"187";0;0;0;1;0;1;0;0;0;0;83;1712;114,92;9,2218433470669;12;153;37;47,8687;8,19993;4872;"8"
"188";0;0;0;1;0;1;0;0;0;0;78;3714;155,27;12,1832314547595;12;159;35;47,9319;8,87866;4507;"8"
"189";0;0;0;1;0;0;0;1;0;0;79;1733;115,06;9,27745007575757;12;160;13;48,1917;8,34549;3632;"1"
"190";1;0;0;1;0;1;0;0;0;0;51;1753;361,66;9,91404091065293;24;156;13;47,7236;8,29654;5208;"8"
"191";1;0;0;1;0;0;0;1;0;0;87;1525;115,42;10,117001976225;24;160;13;48,0543;8,4237;17568;"1"
"192";0;0;0;1;0;1;0;0;0;0;77;3739;75,91;14,3663321667533;12;158;13;48,1533;8,42231;5895;"8"
"193";0;0;0;1;0;0;0;1;0;0;81;3109;158,96;13,9577473130944;12;160;13;48,0543;8,4237;17568;"1"
"194";0;0;0;1;0;1;0;0;0;0;52;3230;149,48;14,3332250937793;24;156;32;47,9598;8,50041;21340;"8"
"195";0;0;0;1;0;1;0;0;0;0;70;2958;429,43;12,9635267025733;24;141;0;47,8646;8,07199;1745;"8"
"196";0;0;0;1;0;1;0;0;0;0;44;5972;235,82;13,1814293812981;24;151;13;48,0056;8,47567;5025;"0"
"197";0;0;1;1;0;1;0;0;0;0;66;3694;55,74;12,8965655918809;24;154;13;47,9598;8,50041;21340;"0"
"198";1;0;0;1;0;0;1;0;0;0;80;3190;208,3;13,2361096779616;12;152;13;47,9376;8,19061;11538;"6"
"199";0;0;0;1;0;1;0;0;0;0;49;3677;116,3;13,3335299269642;24;155;13;47,9598;8,50041;21340;"8"
"200";0;0;0;1;0;1;0;0;0;0;64;3861;209,97;13,2649042587502;24;160;13;48,0204;8,29805;3904;"8"
"201";0;0;0;1;0;0;1;0;0;0;86;2623;85,96;12,5734328767167;24;152;37;47,9376;8,19061;11538;"6"
"202";0;1;0;1;0;1;0;0;0;0;61;4110;103,23;13,3840349219522;12;139;0;48,1381;8,50761;5825;"2"
"203";0;0;0;1;0;1;0;0;0;0;44;2275;21,63;13,7145890817223;24;155;27;47,8961;8,50809;7436;"8"
"204";0;0;0;1;0;1;0;0;0;0;63;2655;139,37;11,4965238499246;12;155;27;47,8961;8,50809;7436;"8"
"205";0;0;0;1;0;0;1;0;0;0;88;3863;106,42;12,1803181380437;24;152;37;47,9376;8,19061;11538;"6"
"206";0;0;0;1;0;0;1;0;0;0;43;3145;193,02;13,1145553684435;12;152;37;47,9376;8,19061;11538;"6"
"207";1;0;0;1;0;1;0;0;0;0;77;3227;239,27;14,2432785957902;24;159;13;47,9319;8,87866;4507;"8"
"208";0;0;0;1;0;1;0;0;0;0;69;3284;-190,99;13,3163589964858;12;160;37;47,8193;8,67623;4577;"8"
"209";0;0;0;1;0;0;0;1;0;0;84;3063;133,26;13,8326249447646;12;151;13;48,0543;8,4237;17568;"1"
"210";1;0;0;1;0;1;0;0;0;0;78;4167;262,73;13,5536521610069;24;151;13;48,0056;8,47567;5025;"8"
"211";1;0;0;1;0;0;0;1;0;0;76;1916;358,26;10,3938788965783;24;160;13;48,9485;8,96556;27890;"1"
"212";0;0;1;1;0;0;0;1;0;0;81;3229;177,54;14,2886987540716;12;160;13;48,0543;8,4237;17568;"1"
"213";0;0;0;1;0;1;0;0;0;0;72;1659;66,51;8,4165126055313;24;158;13;48,0659;8,51866;19203;"0"
"214";0;0;0;1;0;1;0;0;0;0;80;3365;178,94;13,5262327096563;12;160;13;48,1381;8,50761;5825;"8"
"215";0;0;0;1;0;1;0;0;0;0;52;1825;-9,48;8,96194318181818;12;154;33;47,9598;8,50041;21340;"0"
"216";1;0;0;1;0;1;0;0;0;0;81;3184;220,66;14,2759174702285;24;146;0;48,095;8,55263;3581;"8"
"217";1;0;0;1;0;0;0;1;0;0;58;3080;208,84;12,7843641804477;12;160;13;48,1917;8,34549;3632;"1"
"218";1;0;0;1;0;1;0;0;0;0;52;3156;305,45;13,9203933955141;24;159;13;47,8233;8,8224;3631;"8"
"219";0;0;0;1;0;1;0;0;0;0;36;2430;111,46;11,9021128890775;24;154;13;47,9598;8,50041;21340;"8"
"220";0;0;0;1;0;1;0;0;0;0;79;1759;-825;9,41831923650244;12;156;26;47,9598;8,50041;21340;"0"
